,true_lengths,gen_lengths
13081,8.4753,8.5261
13082,8.4753,8.5261
13083,5.3161,5.3498
13084,5.3161,5.3498
13085,4.314,4.3384
13086,6.7299,6.7575
13087,6.7299,6.7575
13088,6.7299,6.7575
13089,3.2754,3.3456
13090,4.9728,4.9498
13091,5.0949,4.9927
13092,11.6704,11.7561
13093,11.6704,11.7561
13094,3.8373,2.9743
13095,3.1046,2.9852
13096,3.1046,2.9852
13097,6.4699,6.9835
13098,7.9933,7.971
13099,7.9933,7.971
13100,7.9933,7.971
13101,8.3985,8.3824
13102,8.3985,8.3824
13103,8.3985,8.3824
13104,4.0956,4.176
13105,4.0956,4.176
13106,3.3224,3.2323
13107,6.1551,6.1068
13108,6.1551,6.1068
13109,6.1551,6.1068
13110,3.2439,3.2746
13111,3.2439,3.2746
13112,25.9393,25.8803
13113,7.1202,7.1641
13114,7.1202,7.1641
13115,7.1202,7.1641
13116,10.4694,10.8917
13117,2.9416,2.931
13118,5.4634,5.3499
13119,7.1944,7.2328
13120,7.1944,7.2328
13121,7.1944,7.2328
13122,3.1357,3.1304
13123,5.2077,5.1972
13124,6.5871,6.5944
13125,3.7298,3.2753
13126,3.8494,4.0715
13127,7.3876,7.8838
13128,4.0748,4.1248
13129,4.0748,4.1248
13130,38.51,41.9597
13131,2.8565,2.8705
13132,2.8565,2.8705
13133,6.577,6.5513
13134,6.2946,6.3214
13135,6.2946,6.3214
13136,6.2946,6.3214
13137,3.8137,3.8582
13138,3.8137,3.8582
13139,8.6716,8.3327
13140,3.3036,3.2162
13141,4.1278,4.1926
13142,8.7084,8.798
13143,10.6619,10.728
13144,3.8323,3.8625
13145,6.9145,6.9589
13146,3.4588,3.4432
13147,3.766,3.8139
13148,9.2019,9.2527
13149,6.6001,6.6325
13150,6.6001,6.6325
13151,6.6001,6.6325
13152,7.3586,7.3667
13153,7.3586,7.3667
13154,7.3586,7.3667
13155,4.2134,4.2024
13156,5.2755,5.1944
13157,6.8658,6.9516
13158,2.8917,2.9502
13159,2.8917,2.9502
13160,7.2245,7.0069
13161,5.7808,6.1604
13162,5.7808,6.1604
13163,5.5498,5.1496
13164,7.4407,7.4336
13165,7.4407,7.4336
13166,7.4407,7.4336
13167,4.1885,4.126
13168,4.1885,4.126
13169,31.3092,31.6
13170,9.1047,9.0984
13171,9.1047,9.0984
13172,9.1047,9.0984
13173,4.0169,3.7839
13174,4.0169,3.7839
13175,6.3488,5.807
13176,3.9805,4.3739
13177,4.1214,3.8469
13178,4.2947,4.5133
13179,6.5859,6.6026
13180,6.5859,6.6026
13181,6.5859,6.6026
13182,3.7129,3.8188
13183,3.876,3.7626
13184,7.8843,7.7452
13185,7.2758,7.3487
13186,7.2758,7.3487
13187,4.2538,4.3448
13188,3.8082,3.8498
13189,3.8082,3.8498
13190,6.9676,7.0835
13191,4.4412,4.1518
13192,4.4412,4.1518
13193,6.7316,7.7027
13194,2.8626,2.8965
13195,5.7499,5.692
13196,4.5711,4.8976
13197,3.2462,3.2443
13198,4.9015,4.8678
13199,9.508,9.8333
13200,8.7569,8.6913
13201,9.6209,9.6621
13202,6.9033,6.8111
13203,3.0934,3.3227
13204,3.0934,3.3227
13205,8.0658,7.4638
13206,7.6589,7.6948
13207,7.6589,7.6948
13208,7.6589,7.6948
13209,6.7384,6.6518
13210,6.7384,6.6518
13211,6.7384,6.6518
13212,4.1778,4.2234
13213,4.1778,4.2234
13214,4.2209,4.2215
13215,5.7545,5.8315
13216,5.7545,5.8315
13217,5.7545,5.8315
13218,3.2932,3.224
13219,4.0878,4.2154
13220,5.5241,5.5741
13221,6.5243,6.5354
13222,6.5243,6.5354
13223,6.5243,6.5354
13224,2.7709,2.734
13225,3.4272,3.4911
13226,5.7126,5.6693
13227,6.1203,6.0658
13228,6.1203,6.0658
13229,6.1203,6.0658
13230,8.2435,8.3475
13231,8.2435,8.3475
13232,4.1342,4.1082
13233,7.1113,7.0317
13234,4.098,4.1077
13235,5.9397,5.9941
13236,5.705,5.6816
13237,7.6208,7.6785
13238,2.5803,2.6115
13239,7.434,7.7014
13240,4.0192,4.0736
13241,5.9602,5.9758
13242,7.0313,7.0409
13243,7.0313,7.0409
13244,7.0313,7.0409
13245,8.4017,8.4313
13246,8.4017,8.4313
13247,8.4017,8.4313
13248,4.9611,5.1072
13249,8.5463,8.6179
13250,6.9778,7.0051
13251,3.0818,3.19
13252,4.4432,4.2793
13253,8.8683,8.7955
13254,2.84,2.8334
13255,2.883,3.3366
13256,7.293,6.2488
13257,7.4733,7.5518
13258,7.4733,7.5518
13259,7.4733,7.5518
13260,3.3487,3.327
13261,3.3487,3.327
13262,27.811,28.1094
13263,8.2681,8.2993
13264,8.2681,8.2993
13265,8.2681,8.2993
13266,2.4886,2.4903
13267,2.4886,2.4903
13268,5.5319,5.5414
13269,3.78,3.7971
13270,3.78,3.7971
13271,10.002,9.8953
13272,7.0086,7.067
13273,7.0086,7.067
13274,7.0086,7.067
13275,3.5093,3.5895
13276,3.5287,3.6855
13277,16.0827,15.8629
13278,3.5103,3.4668
13279,3.5103,3.4668
13280,5.8949,6.1979
13281,6.5295,6.5258
13282,6.5295,6.5258
13283,6.5295,6.5258
13284,4.2386,4.269
13285,3.9918,4.0547
13286,4.6111,4.7441
13287,3.1796,3.2073
13288,4.7038,4.3873
13289,12.0335,11.9858
13290,9.4242,9.4192
13291,2.991,2.9581
13292,4.6848,4.7173
13293,3.5868,3.513
13294,3.5868,3.513
13295,10.0032,11.9576
13296,6.0978,6.0744
13297,6.0978,6.0744
13298,6.0978,6.0744
13299,3.2863,3.2799
13300,3.2863,3.2799
13301,8.1461,8.4113
13302,3.9561,4.2445
13303,3.9561,4.2445
13304,9.2203,7.7703
13305,3.1109,3.0229
13306,3.2256,3.215
13307,7.9453,8.353
13308,9.4067,9.4253
13309,2.9582,2.9308
13310,4.3753,4.4865
13311,7.0609,7.0803
13312,7.0609,7.0803
13313,7.0609,7.0803
13314,7.8371,7.8777
13315,7.8371,7.8777
13316,7.8371,7.8777
13317,3.4778,3.6807
13318,3.8407,3.9886
13319,7.9689,7.5937
13320,4.4081,4.5569
13321,4.4081,4.5569
13322,7.8128,7.3862
13323,2.7278,2.7453
13324,4.8067,4.7842
13325,9.2414,9.13
13326,3.0006,3.08
13327,4.0696,3.8971
13328,9.4409,9.6469
13329,4.3622,4.3696
13330,4.3622,4.3696
13331,9.6149,9.7441
13332,7.4436,7.5116
13333,7.4436,7.5116
13334,7.4436,7.5116
13335,7.9449,7.909
13336,7.9449,7.909
13337,7.9449,7.909
13338,7.4391,7.5443
13339,7.4391,7.5443
13340,7.4391,7.5443
13341,3.0684,4.9411
13342,5.3146,5.0585
13343,5.1504,3.5575
13344,8.0446,8.0791
13345,8.0446,8.0791
13346,8.0446,8.0791
13347,3.5398,3.6242
13348,3.5398,3.6242
13349,5.92,5.69
13350,6.9866,6.9875
13351,6.9866,6.9875
13352,6.9866,6.9875
13353,9.7586,9.9923
13354,2.9821,2.9424
13355,5.2754,5.1705
13356,8.3601,8.4065
13357,8.3601,8.4065
13358,8.3601,8.4065
13359,4.8714,4.8525
13360,4.8714,4.8525
13361,9.1439,9.2563
13362,5.9256,5.9265
13363,5.9256,5.9265
13364,5.9256,5.9265
13365,6.5774,6.5808
13366,6.5774,6.5808
13367,6.5774,6.5808
13368,8.0575,8.1024
13369,8.0575,8.1024
13370,8.0575,8.1024
13371,6.5028,6.5272
13372,6.5028,6.5272
13373,6.5028,6.5272
13374,3.3114,3.2928
13375,3.3114,3.2928
13376,29.5556,30.3232
13377,2.7761,2.7521
13378,4.4529,4.4538
13379,4.8448,4.8579
13380,3.3461,3.3017
13381,3.991,4.0214
13382,9.5094,9.6716
13383,4.021,4.0031
13384,4.021,4.0031
13385,9.0862,9.2112
13386,2.6442,2.7934
13387,3.9832,4.374
13388,7.4978,6.4257
13389,2.7791,2.7802
13390,5.1663,5.1515
13391,4.9702,4.9949
13392,3.3471,3.3977
13393,3.3471,3.3977
13394,7.6946,7.9103
13395,3.3176,3.3893
13396,4.1232,4.1333
13397,8.4902,8.2158
13398,6.8429,6.7814
13399,6.8429,6.7814
13400,6.8429,6.7814
13401,8.0155,8.0291
13402,8.0155,8.0291
13403,8.0155,8.0291
13404,5.3196,5.3482
13405,5.3196,5.3482
13406,4.4555,4.4247
13407,5.4836,5.5855
13408,7.5521,7.4682
13409,2.8643,2.8329
13410,6.7685,6.7839
13411,6.7685,6.7839
13412,6.7685,6.7839
13413,3.0623,3.1671
13414,3.0623,3.1671
13415,9.5585,9.0769
13416,2.8203,2.8538
13417,3.486,3.3056
13418,7.0603,7.1013
13419,4.0348,4.0477
13420,4.9364,4.9512
13421,8.2548,8.1746
13422,6.5513,6.5661
13423,6.5513,6.5661
13424,6.5513,6.5661
13425,3.8681,3.9568
13426,4.0457,4.0291
13427,10.4282,10.3178
13428,4.3817,4.1537
13429,3.7226,4.0198
13430,5.4069,5.2153
13431,4.0491,4.1001
13432,6.4987,6.4142
13433,7.4774,7.2614
13434,5.9378,6.0419
13435,5.9378,6.0419
13436,5.9378,6.0419
13437,4.1227,4.1765
13438,4.1227,4.1765
13439,8.4758,8.2719
13440,7.1181,7.174
13441,7.1181,7.174
13442,7.1181,7.174
13443,5.7336,5.7285
13444,5.7336,5.7285
13445,5.7336,5.7285
13446,2.9252,2.8578
13447,2.9252,2.8578
13448,6.2764,6.3661
13449,5.1281,5.1479
13450,5.1281,5.1479
13451,4.5285,4.6331
13452,7.4888,7.4845
13453,7.4888,7.4845
13454,7.4888,7.4845
13455,9.6043,9.3899
13456,9.6043,9.3899
13457,9.6043,9.3899
13458,4.1561,4.2078
13459,4.1561,4.2078
13460,8.3759,8.1336
13461,4.0663,4.0646
13462,4.0663,4.0646
13463,4.6836,4.8305
13464,8.1293,8.2282
13465,8.1293,8.2282
13466,3.5469,3.5933
13467,3.1274,3.1289
13468,4.7436,4.6952
13469,4.9126,4.9172
13470,6.5546,6.5441
13471,6.5546,6.5441
13472,6.5546,6.5441
13473,5.1979,4.9913
13474,5.1979,4.9913
13475,16.2299,17.7305
13476,8.8351,8.8401
13477,8.8351,8.8401
13478,8.8351,8.8401
13479,3.6039,3.3879
13480,4.6157,4.6732
13481,6.921,7.2725
13482,4.7529,4.7369
13483,4.7529,4.7369
13484,9.2192,9.2231
13485,9.4724,9.4029
13486,2.7011,2.7188
13487,5.3202,5.3634
13488,3.1499,3.1884
13489,4.742,4.5335
13490,12.1856,13.2135
13491,5.6581,5.6391
13492,5.6581,5.6391
13493,13.802,13.8136
13494,2.7559,2.9008
13495,2.7559,2.9008
13496,27.9632,22.7
13497,3.5328,4.0286
13498,5.8013,5.5312
13499,11.5377,10.4603
13500,12.0668,12.0168
13501,12.0668,12.0168
13502,12.0668,12.0168
13503,7.2789,7.3193
13504,7.2789,7.3193
13505,7.2789,7.3193
13506,7.624,7.6041
13507,7.624,7.6041
13508,7.624,7.6041
13509,6.394,6.3637
13510,6.394,6.3637
13511,6.394,6.3637
13512,3.5141,3.5273
13513,3.5141,3.5273
13514,4.0414,4.0956
13515,7.8227,7.6911
13516,4.0013,3.9995
13517,9.8441,9.8528
13518,3.1668,3.0957
13519,4.5313,4.5968
13520,8.9603,9.062
13521,6.6918,6.7047
13522,6.6918,6.7047
13523,6.6918,6.7047
13524,2.9267,2.9366
13525,2.9267,2.9366
13526,8.0033,8.1527
13527,3.684,3.6547
13528,3.684,3.6547
13529,9.998,10.7325
13530,4.0133,3.9813
13531,4.0133,3.9813
13532,12.7585,12.6741
13533,3.5044,3.5664
13534,6.0477,6.012
13535,7.3287,7.4186
13536,5.5603,5.689
13537,7.9368,7.9285
13538,5.5902,5.6292
13539,6.5487,6.5599
13540,6.5487,6.5599
13541,6.5487,6.5599
13542,2.9043,2.8923
13543,2.9043,2.8923
13544,28.481,28.5242
13545,11.5615,11.4725
13546,11.5615,11.4725
13547,11.5615,11.4725
13548,4.7463,4.7005
13549,4.0327,4.0127
13550,6.9202,7.1107
13551,5.997,5.9788
13552,4.0467,4.0327
13553,8.1511,8.1704
13554,4.3397,4.6502
13555,4.6179,4.9891
13556,6.9834,6.2058
13557,5.8502,5.8378
13558,5.8502,5.8378
13559,5.8502,5.8378
13560,6.9401,7.0899
13561,4.0098,4.024
13562,9.7038,8.1676
13563,6.3167,6.3084
13564,6.3167,6.3084
13565,6.3167,6.3084
13566,4.5592,4.6228
13567,4.5592,4.6228
13568,8.1599,8.0677
13569,6.54,6.5458
13570,6.54,6.5458
13571,6.54,6.5458
13572,7.8404,7.9361
13573,7.8404,7.9361
13574,7.8404,7.9361
13575,2.933,2.891
13576,2.933,2.891
13577,10.8867,11.2618
13578,5.8374,5.9147
13579,8.713,8.6347
13580,2.9094,2.9269
13581,2.9661,2.9933
13582,2.9661,2.9933
13583,12.0775,12.193
13584,3.2355,3.5365
13585,3.8462,3.6641
13586,16.0079,15.2764
13587,4.4876,4.4703
13588,7.2135,7.2347
13589,7.658,7.6618
13590,7.6475,7.6182
13591,7.6475,7.6182
13592,7.6475,7.6182
13593,6.4603,6.4618
13594,6.4603,6.4618
13595,6.4603,6.4618
13596,2.9587,2.9626
13597,2.9587,2.9626
13598,25.9883,26.035
13599,3.7689,3.7203
13600,3.7689,3.7203
13601,9.6308,9.9938
13602,8.6356,8.7613
13603,8.6356,8.7613
13604,8.6356,8.7613
13605,3.3757,3.391
13606,3.3757,3.391
13607,6.3533,6.2941
13608,7.9103,8.1164
13609,7.9103,8.1164
13610,7.9103,8.1164
13611,8.7029,8.1811
13612,8.7029,8.1811
13613,8.7029,8.1811
13614,6.8707,6.9177
13615,6.8707,6.9177
13616,6.8707,6.9177
13617,3.0981,3.2104
13618,3.0981,3.2104
13619,30.713,28.5363
13620,7.3301,7.352
13621,7.3301,7.352
13622,7.3301,7.352
13623,3.0269,3.0073
13624,3.0269,3.0073
13625,15.1243,15.3678
13626,3.2978,3.313
13627,3.2978,3.313
13628,30.1726,29.9206
13629,3.6486,3.5955
13630,3.6486,3.5955
13631,8.0125,8.1437
13632,3.331,3.3081
13633,5.0479,5.0191
13634,11.008,10.9932
13635,6.1081,6.1107
13636,6.1081,6.1107
13637,6.1081,6.1107
13638,7.6208,7.5979
13639,7.6208,7.5979
13640,7.6208,7.5979
13641,2.9052,2.8532
13642,2.9052,2.8532
13643,12.0075,12.3347
13644,6.5367,6.556
13645,6.5367,6.556
13646,6.5367,6.556
13647,6.2115,6.4172
13648,6.2115,6.4172
13649,6.9603,6.7473
13650,7.6073,7.6016
13651,7.6073,7.6016
13652,7.6073,7.6016
13653,7.5537,7.6058
13654,7.5537,7.6058
13655,7.5537,7.6058
13656,4.6562,4.6235
13657,4.6562,4.6235
13658,3.0092,3.3122
13659,6.5549,6.732
13660,6.5549,6.732
13661,8.7977,9.3717
13662,6.4899,6.5048
13663,6.4899,6.5048
13664,6.4899,6.5048
13665,5.0054,4.8094
13666,5.0408,5.6409
13667,5.1285,4.8522
13668,7.1919,7.2458
13669,7.1919,7.2458
13670,7.1919,7.2458
13671,4.1831,4.1995
13672,4.1831,4.1995
13673,9.9003,10.4269
13674,3.0212,3.1385
13675,4.9512,4.8386
13676,10.4244,10.3517
13677,4.666,4.7095
13678,4.666,4.7095
13679,11.781,11.1986
13680,4.3924,4.4876
13681,5.4107,5.3802
13682,9.1135,9.0798
13683,6.4567,6.4786
13684,6.4567,6.4786
13685,6.4567,6.4786
13686,6.7612,6.7373
13687,5.4789,5.431
13688,5.1449,4.9043
13689,3.744,3.717
13690,12.8976,12.9979
13691,6.0605,6.108
13692,3.3071,3.3057
13693,3.3071,3.3057
13694,9.7153,9.9089
13695,3.6755,3.6184
13696,5.6758,5.7365
13697,6.2812,6.207
13698,3.7962,3.7668
13699,3.7962,3.7668
13700,12.7555,13.1068
13701,8.8159,8.8339
13702,8.8159,8.8339
13703,8.8159,8.8339
13704,5.2549,5.3931
13705,5.2549,5.3931
13706,4.218,4.0032
13707,3.4644,3.1779
13708,3.4644,3.1779
13709,20.1906,22.8095
13710,2.9985,2.9722
13711,2.9985,2.9722
13712,6.9178,7.0823
13713,4.9514,4.5781
13714,4.9514,4.5781
13715,4.9514,4.5781
13716,6.2319,6.3425
13717,7.5111,7.6268
13718,3.3661,3.2764
13719,4.175,4.2507
13720,4.175,4.2507
13721,4.1186,4.0408
13722,6.9539,6.965
13723,6.9539,6.965
13724,6.9539,6.965
13725,2.817,2.815
13726,4.5923,4.6148
13727,9.4488,9.4333
13728,5.8237,5.6748
13729,5.8237,5.6748
13730,8.8369,8.846
13731,3.1925,3.1753
13732,4.6052,4.6741
13733,5.0085,5.047
13734,2.756,2.7276
13735,3.8312,3.8307
13736,5.3708,5.3497
13737,6.5324,6.5436
13738,6.5324,6.5436
13739,6.5324,6.5436
13740,2.7323,2.7168
13741,4.8654,4.8971
13742,4.7924,4.8506
13743,3.1009,3.1309
13744,4.3765,4.3871
13745,6.3027,6.3678
13746,6.8807,6.8813
13747,6.8807,6.8813
13748,6.8807,6.8813
13749,4.5489,4.5632
13750,4.5489,4.5632
13751,6.4378,6.4668
13752,4.5401,4.5153
13753,6.5228,6.6919
13754,12.7477,12.7198
13755,2.9233,2.9919
13756,2.9233,2.9919
13757,10.6033,9.8674
13758,2.7911,2.9249
13759,3.7504,3.3737
13760,5.2968,5.4989
13761,6.2659,5.1741
13762,9.5624,9.5136
13763,4.0834,4.4646
13764,5.7161,5.8028
13765,5.7161,5.8028
13766,11.9356,11.7089
13767,6.8504,6.8932
13768,6.8504,6.8932
13769,6.8504,6.8932
13770,6.4771,6.4752
13771,6.4771,6.4752
13772,6.4771,6.4752
13773,3.2268,3.3209
13774,3.2268,3.3209
13775,7.1962,7.0158
13776,3.5787,3.5877
13777,3.5787,3.5877
13778,31.7697,32.2413
13779,6.3191,6.3688
13780,6.3191,6.3688
13781,6.3191,6.3688
13782,2.6355,2.6343
13783,4.0641,4.0591
13784,4.6558,4.5828
13785,6.0891,6.0965
13786,6.0891,6.0965
13787,6.0891,6.0965
13788,8.2172,8.2281
13789,8.2172,8.2281
13790,8.2172,8.2281
13791,4.2289,4.2165
13792,4.2289,4.2165
13793,5.9746,5.9696
13794,4.9865,4.8682
13795,9.0944,9.132
13796,5.5806,5.5748
13797,4.0463,4.5329
13798,4.7102,4.6685
13799,5.1249,4.7683
13800,6.3188,6.3324
13801,6.3188,6.3324
13802,6.3188,6.3324
13803,4.8169,4.7631
13804,4.8169,4.7631
13805,9.5473,9.2623
13806,6.3664,6.3373
13807,6.3664,6.3373
13808,6.3664,6.3373
13809,4.0943,4.05
13810,5.136,5.1363
13811,18.4717,18.635
13812,7.1839,7.2058
13813,7.1839,7.2058
13814,7.1839,7.2058
13815,2.8719,2.8897
13816,4.4397,4.4061
13817,5.5289,5.6508
13818,3.9542,3.8157
13819,5.4481,5.5322
13820,10.448,10.6088
13821,10.2636,11.1859
13822,5.1115,5.151
13823,5.0492,5.0416
13824,11.8968,11.9087
13825,11.8968,11.9087
13826,11.8968,11.9087
13827,7.2602,7.2974
13828,7.2602,7.2974
13829,7.2602,7.2974
13830,8.1589,8.1555
13831,2.7848,2.7725
13832,4.752,4.7948
13833,5.8008,5.7703
13834,5.8008,5.7703
13835,5.2765,5.3911
13836,3.2968,3.3777
13837,4.5327,4.4735
13838,4.5597,4.6011
13839,6.6333,6.6537
13840,6.6333,6.6537
13841,6.6333,6.6537
13842,6.7865,6.8405
13843,6.7865,6.8405
13844,6.7865,6.8405
13845,2.8247,2.8437
13846,2.8247,2.8437
13847,8.0043,7.904
13848,12.1761,12.2796
13849,12.1761,12.2796
13850,12.1761,12.2796
13851,3.7778,4.258
13852,6.6794,6.2135
13853,10.2292,10.1265
13854,6.2724,6.2823
13855,6.2724,6.2823
13856,6.2724,6.2823
13857,7.1546,7.1944
13858,7.1546,7.1944
13859,7.1546,7.1944
13860,3.6232,3.5169
13861,3.6232,3.5169
13862,5.6997,5.983
13863,7.2599,7.3521
13864,7.2599,7.3521
13865,7.2599,7.3521
13866,3.6492,3.712
13867,3.6492,3.712
13868,7.7948,7.4363
13869,7.1755,7.1647
13870,7.1755,7.1647
13871,7.1755,7.1647
13872,6.8963,6.8915
13873,4.4001,4.4046
13874,10.4281,10.4863
13875,8.0432,8.0213
13876,8.0432,8.0213
13877,23.0772,23.5475
13878,3.2847,3.5268
13879,5.2328,5.1072
13880,10.0742,9.5978
13881,8.8934,10.203
13882,4.5169,4.4289
13883,17.9698,16.7327
13884,6.1715,6.2779
13885,6.1715,6.2779
13886,6.1715,6.2779
13887,6.4179,6.4288
13888,6.4179,6.4288
13889,6.4179,6.4288
13890,4.1931,4.1959
13891,4.1931,4.1959
13892,7.7928,7.7987
13893,3.7999,3.7916
13894,13.2612,13.2852
13895,7.6362,7.6671
13896,2.8646,2.8605
13897,2.8646,2.8605
13898,29.9564,30.0677
13899,2.6895,2.6951
13900,2.6895,2.6951
13901,17.9146,18.2636
13902,8.568,8.8813
13903,2.9681,3.0981
13904,4.7325,4.5693
13905,7.0047,7.0548
13906,7.0047,7.0548
13907,7.0047,7.0548
13908,3.4735,3.1977
13909,3.4735,3.1977
13910,20.912,24.5335
13911,3.6032,3.595
13912,3.6032,3.595
13913,3.6032,3.595
13914,6.5406,6.526
13915,6.5406,6.526
13916,6.5406,6.526
13917,6.5442,6.5724
13918,6.5442,6.5724
13919,6.5442,6.5724
13920,5.3235,5.2743
13921,5.3235,5.2743
13922,5.3235,5.2743
13923,4.214,4.3124
13924,4.214,4.3124
13925,9.6367,9.3128
13926,3.1134,3.0284
13927,3.1134,3.0284
13928,7.1096,7.661
13929,3.8288,3.8123
13930,3.8288,3.8123
13931,5.043,5.1842
13932,4.5726,4.6135
13933,6.9198,7.0417
13934,14.964,15.0074
13935,6.1501,6.1363
13936,6.1501,6.1363
13937,6.1501,6.1363
13938,3.1521,3.2135
13939,3.1521,3.2135
13940,36.3426,37.0024
13941,6.8158,6.8255
13942,6.8158,6.8255
13943,6.8158,6.8255
13944,8.247,8.3289
13945,8.247,8.3289
13946,8.247,8.3289
13947,7.3328,6.8782
13948,7.3328,6.8782
13949,3.9073,4.4815
13950,7.4669,7.4516
13951,7.4669,7.4516
13952,7.4669,7.4516
13953,4.2581,4.1174
13954,4.2581,4.1174
13955,10.1372,9.7975
13956,6.3656,6.4121
13957,6.3656,6.4121
13958,6.3656,6.4121
13959,2.9365,2.898
13960,2.9365,2.898
13961,5.2845,5.4843
13962,6.3371,6.333
13963,6.3371,6.333
13964,6.3371,6.333
13965,3.2717,3.2801
13966,3.2717,3.2801
13967,21.657,21.9075
13968,2.9491,2.9352
13969,5.2013,5.0619
13970,5.4246,5.555
13971,5.3103,5.4046
13972,10.0837,10.2765
13973,3.2776,3.1552
13974,4.375,4.4021
13975,4.375,4.4021
13976,6.9987,7.086
13977,8.0077,8.2195
13978,8.0077,8.2195
13979,14.0667,14.1182
13980,3.073,3.0173
13981,3.0681,3.0352
13982,15.2647,17.1413
13983,3.6442,3.6389
13984,3.6442,3.6389
13985,30.1904,30.0808
13986,5.7904,5.7985
13987,5.7904,5.7985
13988,4.585,4.5603
13989,4.8651,5.571
13990,4.8651,5.571
13991,10.4692,10.007
13992,8.9432,9.0892
13993,2.8933,2.8667
13994,5.1983,5.0324
13995,6.3915,6.9545
13996,6.3915,6.9545
13997,6.3915,6.9545
13998,6.679,6.7346
13999,6.679,6.7346
14000,6.679,6.7346
14001,5.2939,5.2798
14002,8.8189,8.694
14003,2.6168,2.6376
14004,5.8206,5.746
14005,5.8206,5.746
14006,5.8206,5.746
14007,4.9814,5.0295
14008,4.9814,5.0295
14009,3.3489,3.2569
14010,5.7262,5.9052
14011,5.6543,5.9246
14012,5.7478,5.9782
14013,8.3281,8.2593
14014,5.0844,5.2193
14015,10.5944,10.5905
14016,8.3022,8.3521
14017,8.3022,8.3521
14018,8.3022,8.3521
14019,6.5148,6.7936
14020,6.8493,7.1626
14021,3.5473,3.5547
14022,4.167,4.2025
14023,4.167,4.2025
14024,4.167,4.2025
14025,3.9711,4.0455
14026,3.9711,4.0455
14027,15.253,15.0972
14028,3.1362,3.3511
14029,3.1362,3.3511
14030,13.239,11.5022
14031,3.5084,3.6577
14032,6.5183,5.8441
14033,9.9467,10.46
14034,7.4207,7.5841
14035,7.4207,7.5841
14036,6.2742,6.7853
14037,2.846,2.8431
14038,2.846,2.8431
14039,23.6031,23.4906
14040,2.9195,2.8951
14041,4.6541,4.6582
14042,5.5077,5.6837
14043,7.5786,7.6917
14044,7.5786,7.6917
14045,7.5786,7.6917
14046,6.9147,6.9105
14047,6.9147,6.9105
14048,6.9147,6.9105
14049,6.2688,6.3113
14050,9.2037,9.4949
14051,3.3313,3.1903
14052,6.8621,6.8624
14053,6.8621,6.8624
14054,6.8621,6.8624
14055,6.6999,6.7226
14056,6.6999,6.7226
14057,6.6999,6.7226
14058,9.8313,9.9476
14059,3.2968,3.2652
14060,5.6492,5.5267
14061,9.0289,8.4087
14062,3.9292,3.8621
14063,9.68,10.2307
14064,6.7145,6.7114
14065,6.7145,6.7114
14066,6.7145,6.7114
14067,5.4636,5.4601
14068,9.8829,9.945
14069,2.7153,2.698
14070,2.613,2.5683
14071,3.7501,3.8403
14072,5.0853,4.9216
14073,8.5641,8.6347
14074,8.5641,8.6347
14075,8.5641,8.6347
14076,6.8549,6.8482
14077,6.8549,6.8482
14078,6.8549,6.8482
14079,4.1471,4.0162
14080,4.2608,4.1987
14081,7.8981,8.3154
14082,3.8237,3.8231
14083,13.5196,13.5355
14084,7.8125,7.7691
14085,7.294,7.3194
14086,7.294,7.3194
14087,7.294,7.3194
14088,7.5844,7.563
14089,7.5844,7.563
14090,7.5844,7.563
14091,3.9774,3.9929
14092,3.9774,3.9929
14093,10.0794,10.1051
14094,7.3949,7.4192
14095,7.3949,7.4192
14096,7.3949,7.4192
14097,7.0415,7.0484
14098,7.0415,7.0484
14099,7.0415,7.0484
14100,6.8249,6.9179
14101,6.8249,6.9179
14102,6.8249,6.9179
14103,3.1936,3.255
14104,3.1936,3.255
14105,6.9489,6.5445
14106,11.8859,11.9064
14107,11.8859,11.9064
14108,11.8859,11.9064
14109,4.3812,4.3202
14110,4.3812,4.3202
14111,2.9588,2.9976
14112,6.5379,6.5665
14113,6.5379,6.5665
14114,6.5379,6.5665
14115,6.7936,6.7595
14116,6.7936,6.7595
14117,6.7936,6.7595
14118,4.0623,4.116
14119,4.0623,4.116
14120,10.4799,10.2491
14121,6.9519,6.8275
14122,6.9519,6.8275
14123,6.9519,6.8275
14124,3.1423,3.2351
14125,5.039,5.0403
14126,5.0547,4.9633
14127,8.9552,9.0523
14128,2.9165,2.9097
14129,4.5149,4.5265
14130,7.62,7.6466
14131,7.62,7.6466
14132,7.62,7.6466
14133,4.2303,4.105
14134,4.5963,4.6965
14135,5.2863,5.3175
14136,5.589,5.4727
14137,5.589,5.4727
14138,4.4,4.4722
14139,6.7576,6.7604
14140,6.7576,6.7604
14141,6.7576,6.7604
14142,3.281,3.2891
14143,3.281,3.2891
14144,32.8852,32.9499
14145,4.1698,4.0119
14146,12.9616,13.1869
14147,7.5222,7.6155
14148,4.0129,3.9968
14149,14.7357,14.8903
14150,10.7529,10.7092
14151,6.8456,6.8777
14152,6.8456,6.8777
14153,6.8456,6.8777
14154,4.1213,4.1861
14155,4.1213,4.1861
14156,4.1213,4.1861
14157,5.4336,5.5277
14158,5.4336,5.5277
14159,19.1206,17.444
14160,6.447,6.4595
14161,6.447,6.4595
14162,6.447,6.4595
14163,7.2325,7.3459
14164,7.2325,7.3459
14165,7.2325,7.3459
14166,2.5875,2.6108
14167,4.3014,4.1566
14168,6.5071,8.0778
14169,5.6856,5.667
14170,5.6989,5.675
14171,9.8663,9.5272
14172,3.1098,3.1586
